numInitialJobs,queueServiceTime,numTandems,numQueues,queueDelay,switchDelay,communication,numPartitions,cmdline,simulated_time,elapsed_seconds,events_simulated,ev-per-sec,seq-ev-per-sec,speedup
2,exponential(10s),120,10,1s,10s,mt-np,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",101251.83927819334,10.0012,16614443.0,1661244.9506059273,472221.57784221583,3.51793528410301
2,exponential(10s),120,10,1s,10s,mt-np,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",108838.33766427441,10.1238,17881392.0,1766272.7434362592,472221.57784221583,3.740347384181641
2,exponential(10s),120,10,1s,10s,mt-np,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",120242.75428629344,10.0012,19748707.0,1974633.7439507258,472221.57784221583,4.181583046191323
2,exponential(10s),120,10,1s,10s,mt-np,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",95222.22166173562,10.0756,15640383.0,1552302.8901504625,472221.57784221583,3.287234135389586
2,exponential(10s),120,10,1s,10s,mt-np,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",102607.38534666013,10.0773,16871262.0,1674184.75186806,472221.57784221583,3.5453372535794165
2,exponential(10s),120,10,1s,10s,mt-np,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",110354.52194868252,10.0023,18125278.0,1812111.0144666727,472221.57784221583,3.837416796468704
2,exponential(10s),120,10,1s,10s,mt-np,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",109269.39654003427,10.005,17958526.0,1794955.1224387805,472221.57784221583,3.8010866225993
2,exponential(10s),120,10,1s,10s,mt-np,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",104682.98137454478,10.0037,17197795.0,1719143.4169357338,472221.57784221583,3.6405439683447796
2,exponential(10s),120,10,1s,10s,mt-np,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",106021.8189776966,10.0038,17415796.0,1740918.0511405666,472221.57784221583,3.6866550213473355
2,exponential(10s),120,10,1s,10s,mt-np,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",107468.68150687357,10.0042,17658199.0,1765078.567001859,472221.57784221583,3.737818536516829
2,exponential(10s),120,10,1s,10s,mt-np,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",105181.60433663796,10.0035,17293633.0,1728758.2346178836,472221.57784221583,3.6609047865142585
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",60852.20585067394,10.0021,8845312.0,884345.487447636,472252.97226546623,1.8726096803696162
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",82328.57537215529,10.001,11985613.0,1198441.4558544147,472252.97226546623,2.5377107741753675
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",105237.21758525922,10.0973,15315782.0,1516819.5458191794,472252.97226546623,3.211879299653267
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",130035.32098934666,10.0014,18903036.0,1890038.9945407643,472252.97226546623,4.00217490527158
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",144007.4377407442,10.0006,20943008.0,2094175.1494910305,472252.97226546623,4.434435085596111
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",159194.53545628805,10.0019,23156391.0,2315199.212149692,472252.97226546623,4.902455565379174
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",178529.02350928396,10.0005,25991533.0,2599023.3488325584,472252.97226546623,5.503455777874017
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",141918.3159442656,10.0024,20663984.0,2065902.5833799888,472252.97226546623,4.37456766755655
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",159815.52911282596,10.0016,23261892.0,2325817.069268917,472252.97226546623,4.924938975209906
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",156540.62910752633,10.179,22784030.0,2238336.7717850474,472252.97226546623,4.739698642969721
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",163977.53324667935,10.0017,23854672.0,2385061.739504284,472252.97226546623,5.050390107790737
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",175136.73330694681,10.1282,25478257.0,2515576.015481527,472252.97226546623,5.326755284173105
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",175741.4219036654,10.0724,25559988.0,2537626.384972797,472252.97226546623,5.373447143803952
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",197459.56912723058,10.1304,28738392.0,2836846.7187870173,472252.97226546623,6.007048944929347
2,exponential(10s),120,10,1s,100s,mt-mem-msgpacking,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",198553.63771686828,10.1294,28902079.0,2853286.3743163464,472252.97226546623,6.041860066287601
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",61488.19503607058,10.0006,8941207.0,894067.0559766414,472252.97226546623,1.8931951908903222
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",84292.52253973702,10.0017,12276378.0,1227429.1370467022,472252.97226546623,2.5990924549580834
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",105897.89434177693,10.0018,15404791.0,1540201.8636645405,472252.97226546623,3.261391572139754
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",130830.0990453761,10.1022,19022510.0,1883006.6718140603,472252.97226546623,3.9872838974014355
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",150209.3305537493,10.0011,21852353.0,2184994.950555439,472252.97226546623,4.626746847296059
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",162336.6075313364,10.001,23618526.0,2361616.4383561644,472252.97226546623,5.000744467583013
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",183358.4304152988,10.0021,26689789.0,2668418.532108257,472252.97226546623,5.650400714912317
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",150213.07395259172,10.0008,21865797.0,2186404.7876169905,472252.97226546623,4.629732190204095
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",166026.61061630113,10.0023,24171768.0,2416620.9771752497,472252.97226546623,5.117217083001865
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",163035.95929843493,10.0047,23726729.0,2371558.267614221,472252.97226546623,5.0217963822175875
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",175649.25672814442,10.0036,25557924.0,2554872.6458474947,472252.97226546623,5.409966259378737
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",176779.39408842457,10.1989,25717915.0,2521636.1568404436,472252.97226546623,5.33958768908068
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",176845.219596733,10.1317,25719739.0,2538541.310934986,472252.97226546623,5.375384507920054
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",198327.9838090234,10.0019,28866223.0,2886073.9459502697,472252.97226546623,6.1112880499308515
2,exponential(10s),120,10,1s,100s,mt-mem-msgptrpassing,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",202340.98669711206,10.0033,29450153.0,2944043.7655573664,472252.97226546623,6.234039674614137
2,exponential(10s),120,10,1s,100s,mt-np,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",57518.49222508401,10.0006,8358669.0,835816.7509949403,472252.97226546623,1.7698496358538638
2,exponential(10s),120,10,1s,100s,mt-np,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",78551.12669605222,10.1117,11439104.0,1131274.0686531442,472252.97226546623,2.3954832157567116
